experiment_family,results_root,representation,base_representation,feature,classifier,protocol,train_domain,test_domain,fold,feature_dimension,n_test,evaluation_unit,run_id,experiment_key,timestamp,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_384,data2vec_fusion,,random_forest,S_R,S,R,3,384.0,3970,window-level (per-fold test set),81fe197c0f1b629d,81fe197c0f1b629d,2026-08-19T10:10:44.829274+00:00,0.5342569269521411,0.5333021924738608,0.5613026819923371,0.2964087000505817,0.77019568489714,0.3879510095994704,0.5060308005915628,0.07564363597548882,0.06673079568550544,0.5876805541702483,1535,458,1391,586
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_384,wavlm_large,,random_forest,R_S,R,S,1,384.0,3990,window-level (per-fold test set),827b780fd6301cab,827b780fd6301cab,2026-08-19T16:19:21.502482+00:00,0.5546365914786967,0.556769273252695,0.6479591836734694,0.25286212045793927,0.8606764260474508,0.36376655925528106,0.5105896609656008,0.1428682568783418,0.11305138205629806,0.6233839443855502,1705,276,1501,508
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_384,data2vec_fusion,,xgboost,R_S,R,S,0,384.0,4003,window-level (per-fold test set),82d9fbf94434c238,82d9fbf94434c238,2026-08-19T10:13:10.040380+00:00,0.5773170122408194,0.575,0.6090979182729376,0.4,0.75,0.4828850855745721,0.5627353184526853,0.1602414625553321,0.15067590291555777,0.6172302948593114,1521,507,1185,790
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_768,wavlm_large,,mlp,S_R,S,R,1,768.0,3990,window-level (per-fold test set),83ffb7fa955f8802,83ffb7fa955f8802,2026-08-19T16:13:54.665394+00:00,0.605764411027569,0.6050643130647071,0.5909849749582637,0.7048282727725237,0.5053003533568905,0.6429057888762769,0.6014528944381385,0.21450126698803773,0.21041507785681957,0.6415754294970966,1001,980,593,1416
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_384,full_fusion,,mlp,R_S,R,S,0,384.0,4003,window-level (per-fold test set),871b571c3571d838,871b571c3571d838,2026-08-19T09:23:32.318673+00:00,0.5291031726205346,0.5261524729733104,0.5406137184115524,0.3032911392405063,0.7490138067061144,0.388582549464807,0.5028429708526554,0.058447524099713426,0.052606712486639395,0.5578663271165705,1519,509,1376,599
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_768,data2vec_fusion,,random_forest,S_R,S,R,0,768.0,4003,window-level (per-fold test set),8735dcb2e76703ae,8735dcb2e76703ae,2026-08-19T10:05:12.347984+00:00,0.4918810891831127,0.4911436097171248,0.4834176503653738,0.43544303797468353,0.546844181459566,0.4581779435269046,0.4899074101453902,-0.017821690705290726,-0.01773578000183007,0.505720295608319,1109,919,1115,860
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_768,full_fusion,,xgboost,R_S,R,S,2,768.0,3966,window-level (per-fold test set),8746a1e60daef46c,8746a1e60daef46c,2026-08-19T10:35:21.640405+00:00,0.5562279374684821,0.5571434674869691,0.597972972972973,0.35542168674698793,0.7588652482269503,0.44584382871536526,0.537892477856421,0.12487066163241489,0.11407596941728348,0.6033067172438488,1498,476,1284,708
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_384,full_fusion,,mlp,S_R,S,R,4,384.0,3869,window-level (per-fold test set),879edb52d79dcc8a,879edb52d79dcc8a,2026-08-19T09:30:45.478823+00:00,0.5311449987076764,0.53483738383127,0.5619469026548672,0.384460141271443,0.685214626391097,0.45656081485919714,0.522144043793235,0.07299400875136049,0.0691251904294401,0.5477844586439589,1293,594,1220,762
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_768,wavlm_large,,mlp,S_R,S,R,3,768.0,3970,window-level (per-fold test set),893ce2f9c5f1149c,893ce2f9c5f1149c,2026-08-19T16:14:42.802993+00:00,0.5609571788413098,0.561145978552653,0.5539170506912442,0.6079919069296914,0.5143000501756146,0.5796961659030625,0.5600827257145157,0.12282556196321705,0.12224405428615281,0.584171687400591,1025,968,775,1202
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_768,data2vec_fusion,,random_forest,S_R,S,R,3,768.0,3970,window-level (per-fold test set),89a889a135d8ca95,89a889a135d8ca95,2026-08-19T10:10:29.425922+00:00,0.5264483627204031,0.5255818226717132,0.5428824049513705,0.31057157309054123,0.7405920722528851,0.39510939510939513,0.5030182737136379,0.05667668820090784,0.05125168016519077,0.5671881174398711,1476,517,1363,614
