run_id,representation,classifier,protocol,fold,feature_dimension,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp,n
3350877f6e96196d,full_minus_wavlm,svm_rbf,S_R,4,3072,0.5223571982424399,0.5297401039669692,0.58656330749354,0.22906155398587286,0.8304186539480657,0.32946298984034833,0.47926381125899387,0.07432064091751606,0.05858144516241848,0.5669499261236662,1567,320,1528,454,3869
342a334b96b9a524,full_minus_wav2vec2,xgboost,R_S,3,3072,0.5423173803526449,0.54097091464029,0.621580547112462,0.20687910976226606,0.875062719518314,0.31043643263757115,0.48396468191727754,0.11018044653138953,0.08216186394117064,0.638589133794279,1744,249,1568,409,3970
34662aaed5f6d7a9,full_minus_wav2vec2,xgboost,R_S,4,3072,0.5040062031532696,0.512298818673841,0.5500794912559619,0.17457114026236126,0.8500264970853206,0.2650325545767905,0.44536979786573094,0.03332217505517802,0.024182100183174127,0.5589890359285504,1604,283,1636,346,3869
ea2577869d24bbe6,full_minus_hubert,svm_rbf,R_S,2,3072,0.5151285930408472,0.5167058812758634,0.5570247933884298,0.16917670682730923,0.8642350557244174,0.25953022718521374,0.4495401838831411,0.046462832707984354,0.033306030814580834,0.5627723660599846,1706,268,1655,337,3966
3482d6a9a931ecd1,full_minus_hubert,svm_rbf,S_R,0,3072,0.518611041718711,0.5153409232766584,0.5237154150197628,0.2683544303797468,0.76232741617357,0.35487110813525274,0.4854650420134323,0.03529397357108309,0.030878587399480795,0.5698224852071005,1546,482,1445,530,4003
349ed0db8935988e,full_minus_data2vec_audio,random_forest,S_R,4,3072,0.5347635047815973,0.5410108571205503,0.5953878406708596,0.2865792129162462,0.7954425013248543,0.3869209809264305,0.5060385829246896,0.09512028656440598,0.08096463742166504,0.602563639795788,1501,386,1414,568,3869
35a4f31316c33b3f,full_minus_data2vec_spectrogram,svm_rbf,S_R,0,3072,0.548088933300025,0.545432676703368,0.5693979933110368,0.3448101265822785,0.7460552268244576,0.4295175023651845,0.5276853282249914,0.09924966492320796,0.09133610387746094,0.594193818190897,1513,515,1294,681,4003
3a520e203724162e,full_minus_wav2vec2,xgboost,S_R,2,3072,0.5239536056480081,0.5255116209518926,0.5836012861736335,0.1822289156626506,0.8687943262411347,0.2777352716143841,0.4613572935732695,0.07015489254146853,0.05086375134426391,0.5777425812673185,1715,259,1629,363,3966
3dd25b446208b9b8,full_minus_data2vec_spectrogram,svm_rbf,R_S,2,3072,0.5211800302571861,0.5230343867872707,0.628099173553719,0.1144578313253012,0.9316109422492401,0.19363057324840766,0.4265624625252259,0.07988025607136312,0.04589764697029464,0.5739735792206313,1839,135,1764,228,3966
3ffc69dffd180056,full_minus_data2vec_audio,svm_rbf,R_S,4,3072,0.5184802274489532,0.5267815747129572,0.5945945945945946,0.18869828456104945,0.8648648648648649,0.28648027575641516,0.46155494185714263,0.07256146663391562,0.05265828694176833,0.5499105088349464,1632,255,1608,374,3869
41a40101216ab701,full_minus_data2vec_audio,random_forest,R_S,3,3072,0.5357682619647355,0.5341232249139058,0.6840659340659341,0.125948406676783,0.9422980431510286,0.21272960273387442,0.44178184012385807,0.11824247057127368,0.06847069086642399,0.6500925977390264,1878,115,1728,249,3970
42aeb6b86773b3d3,full_minus_data2vec_audio,random_forest,S_R,0,3072,0.5560829377966525,0.5522173120615185,0.619277108433735,0.260253164556962,0.8441814595660749,0.3664884135472371,0.5124116745682734,0.12879172233113506,0.10523181694395478,0.5793763263675631,1712,316,1461,514,4003
443b45ed7dafb90d,full_minus_wav2vec2,random_forest,S_R,4,3072,0.5314034634272422,0.5386711725080574,0.6065573770491803,0.24268415741675076,0.834658187599364,0.3466666666666667,0.49068171133051247,0.0957690879919363,0.07619178817185202,0.6091483392931722,1575,312,1501,481,3869
46da9e12002faae1,full_minus_wav2vec2,random_forest,S_R,0,3072,0.5266050462153385,0.5225026839437745,0.5526315789473685,0.21265822784810126,0.8323471400394478,0.3071297989031079,0.47380773762267897,0.057372208882857885,0.04537008546847199,0.5790156792250268,1688,340,1555,420,4003
4934566ccc8a8a9e,full_minus_data2vec_audio,mlp,S_R,0,3072,0.5453409942543093,0.5451355703692607,0.5400103252452245,0.529620253164557,0.5606508875739645,0.5347648261758691,0.5451059108895955,0.09031013405707128,0.09029384213392977,0.5797226175317705,1137,891,929,1046,4003
