run_id,fold,protocol,representation,classifier,feature_dimension,preprocessing,train,validation,test,total_sec,refit_sec,test_inference_sec,test_inference_sec_per_clip,downstream_fit_reused,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp,n
71658a92422d3ab6_retry_20260818T195655_1608624,2,R_R,full_fusion_v2,random_forest,3072,peak,11862,3970,3966,227.16065209032968,63.04927790584043,4.015219231136143,0.0010124102952940351,False,0.5804336863338376,0.5810063964062939,0.610512129380054,0.45481927710843373,0.707193515704154,0.5212888377445339,0.5739298766819618,0.1673977863774985,0.16182463841007122,0.6151468843967562,1396,578,1086,906,3966
156575d6c6ba0359_retry_20260818T195655_1608626,3,R_R,full_fusion_v2,random_forest,3072,peak,11959,3869,3970,254.8818244128488,89.79346940107644,3.953944438137114,0.0009959557778682906,False,0.583375314861461,0.5830315055653817,0.5981762917933131,0.4977238239757208,0.6683391871550427,0.5433462175593595,0.5801492551437373,0.16855260257680793,0.16617502707933074,0.6165825457386132,1332,661,993,984,3970
fbc6bad4b8751fab,4,R_R,full_fusion_v2,random_forest,3072,peak,11926,4003,3869,182.29098762385547,54.283590647857636,4.554265677928925,0.001177117001273953,False,0.5595761178599121,0.562358524013418,0.59254327563249,0.44904137235116043,0.6756756756756757,0.5109070034443168,0.5551714142750498,0.12791736440830628,0.12396135465981228,0.6114290672223835,1275,612,1092,890,3869
90c63ecf404c2d67,0,R_S,full_fusion_v2,random_forest,3072,peak,11805,3990,4003,4.017240583896637,67.19958241516724,3.830896249972284,0.0009570063077622493,True,0.5398451161628779,0.5353580256160587,0.6034214618973561,0.19645569620253164,0.8742603550295858,0.29640947288006114,0.4772693244133045,0.09628539179547747,0.0713448003300754,0.612440141812099,1773,255,1587,388,4003
828e973aca5f357a,1,R_S,full_fusion_v2,random_forest,3072,peak,11842,3966,3990,4.012417629826814,85.38185577606782,3.8436244749464095,0.0009633144047484735,True,0.5330827067669173,0.5349821562685231,0.5796943231441049,0.2643106022896964,0.8056537102473498,0.3630769230769231,0.4972654645058206,0.08317812166731689,0.06969633786726892,0.5860044489348664,1596,385,1478,531,3990
30598fc0faf10ec9,2,R_S,full_fusion_v2,random_forest,3072,peak,11862,3970,3966,4.011340977158397,63.04927790584043,3.8378152828663588,0.0009676790930071504,True,0.5247100353000504,0.5261341719461432,0.5723951285520974,0.21234939759036145,0.839918946301925,0.3097766385939216,0.47367316836444784,0.0671174239112918,0.05211887454878117,0.5881156337609811,1658,316,1569,423,3966
779f780fc3a0d31e,3,R_S,full_fusion_v2,random_forest,3072,peak,11959,3869,3970,4.042412321083248,89.79346940107644,3.873900257050991,0.0009757935156299726,True,0.5664987405541562,0.5655891980048531,0.6176470588235294,0.33990895295902884,0.7912694430506774,0.43849918433931484,0.5427367716568369,0.1470475741501513,0.13141560148373443,0.6360430449415646,1577,416,1305,672,3970
e16b0a6bafaa713c,4,R_S,full_fusion_v2,random_forest,3072,peak,11926,4003,3869,3.9701882991939783,54.283590647857636,3.804362699855119,0.0009832935383445641,True,0.5285603515120186,0.537674256437241,0.6573705179282868,0.16649848637739656,0.9088500264970854,0.26570048309178745,0.4592682088089314,0.11208281854639603,0.0739583459087838,0.6212137376291231,1715,172,1652,330,3869
ca787d4ac9cc1128,0,S_R,full_fusion_v2,random_forest,3072,peak,11805,3990,4003,3.909080320969224,79.642266868148,3.736809944268316,0.0009335023592976058,True,0.5338496127904072,0.5309295183881357,0.5487914055505819,0.31037974683544306,0.7514792899408284,0.3965071151358344,0.5083878677022273,0.06895185089734021,0.06221219852642634,0.5791179187576461,1524,504,1362,613,4003
51af5d9480bee96b,1,S_R,full_fusion_v2,random_forest,3072,peak,11842,3966,3990,4.061391497030854,86.25689490931109,3.8956214813515544,0.0009763462359277078,True,0.537844611528822,0.5396123803309136,0.5832492431886983,0.28770532603285215,0.7915194346289752,0.38533333333333336,0.5075261044176707,0.09167862305285387,0.07894206451997332,0.5857016721070176,1568,413,1431,578,3990
b25a02c1dc2b85db,2,S_R,full_fusion_v2,random_forest,3072,peak,11862,3970,3966,4.000750384293497,49.567140698898584,3.833099190145731,0.0009664899622152625,True,0.5153807362581947,0.5170278377949488,0.5643382352941176,0.15411646586345382,0.8799392097264438,0.2421135646687697,0.4429618972343107,0.04949579324983213,0.03394318216382264,0.5597346325524997,1737,237,1685,307,3966
59072239a5e63922,3,S_R,full_fusion_v2,random_forest,3072,peak,11959,3869,3970,3.9794668131507933,87.55674210377038,3.814651240129024,0.0009608693300073108,True,0.5292191435768262,0.5277222174423837,0.6058823529411764,0.15629742033383914,0.8991470145509283,0.24849215922798554,0.45287252377317117,0.08284986552878637,0.05561007273907481,0.602814199724326,1792,201,1668,309,3970
67be9174c4f64d96,4,S_R,full_fusion_v2,random_forest,3072,peak,11926,4003,3869,4.32374176941812,61.85644812695682,4.155004907865077,0.0010739221783057837,True,0.5169294391315585,0.5237312013741051,0.5653179190751445,0.2467204843592331,0.8007419183889772,0.34351949420442573,0.4806945252661875,0.05694157526139323,0.04679850196073576,0.5961765320850023,1511,376,1493,489,3869
1183ed722a6f3fd1,0,S_S,full_fusion_v2,random_forest,3072,peak,11805,3990,4003,208.0502170859836,79.642266868148,3.991567322984338,0.0009971439727665095,False,0.5848113914564077,0.5849172346640701,0.5771315919172005,0.5929113924050633,0.5769230769230769,0.5849150849150849,0.5848113655459982,0.16983561420543766,0.16977381311597917,0.6293683369535366,1170,858,804,1171,4003
b1469f7d67306ac5,1,S_S,full_fusion_v2,random_forest,3072,peak,11842,3966,3990,220.3331235232763,86.25689490931109,3.973605088889599,0.000995890999721704,False,0.5604010025062657,0.5612447167956212,0.5840474620962426,0.4410154305624689,0.6814740030287734,0.5025524673851389,0.5543745722646395,0.12616125019293414,0.12227780401769173,0.625216812079112,1350,631,1123,886,3990
0ac2a04a645b0d8d,2,S_S,full_fusion_v2,random_forest,3072,peak,11862,3970,3966,190.1625375058502,49.567140698898584,3.7456962186843157,0.0009444518957852536,False,0.5887544125063036,0.5892826625651542,0.618516086671044,0.47289156626506024,0.7056737588652482,0.5359886201991465,0.5833667348222357,0.18357083565597684,0.17837385102081105,0.6378482521779112,1393,581,1050,942,3966
ac4ae041e10aa9a7,3,S_S,full_fusion_v2,random_forest,3072,peak,11959,3869,3970,213.21695230575278,87.55674210377038,3.8756416528485715,0.0009762321543699173,False,0.6161209068010075,0.6159826971537457,0.6226312939902545,0.5816894284269094,0.650275965880582,0.6014644351464435,0.6156010222379449,0.2325261167469417,0.2320266374147938,0.6605634896645087,1296,697,827,1150,3970
